[2025/05/29 10:47:39] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:00] - 0.18 	 0.21 	 8.00 	 181      	 0.1013 	 0.9243

[2025/05/29 14:03:08] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:08] - 0.18 	 0.22 	 7.66 	 192      	 0.0552 	 0.9196

[2025/05/29 14:03:17] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:17] - 0.18 	 0.23 	 7.68 	 195      	 0.0576 	 0.9193

[2025/05/29 14:03:26] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:26] - 0.18 	 0.24 	 7.95 	 200      	 0.0524 	 0.9172

[2025/05/29 14:03:35] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:35] - 0.18 	 0.25 	 7.69 	 207      	 0.0481 	 0.9147

[2025/05/29 14:03:44] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:44] - 0.18 	 0.26 	 8.14 	 216      	 0.0477 	 0.9160

[2025/05/29 14:03:53] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:03:53] - 0.18 	 0.27 	 7.70 	 223      	 0.0534 	 0.9158

[2025/05/29 14:04:02] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:02] - 0.18 	 0.28 	 7.87 	 231      	 0.0180 	 0.9153

[2025/05/29 14:04:11] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:11] - 0.18 	 0.29 	 7.73 	 240      	 0.0171 	 0.9131

[2025/05/29 14:04:19] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:19] - 0.18 	 0.30 	 7.71 	 247      	 0.0148 	 0.9149

[2025/05/29 14:04:29] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:29] - 0.18 	 0.31 	 8.06 	 263      	 0.0118 	 0.9088

[2025/05/29 14:04:37] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:37] - 0.18 	 0.32 	 7.76 	 271      	 0.0113 	 0.9067

[2025/05/29 14:04:46] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:46] - 0.18 	 0.33 	 7.91 	 284      	 0.0113 	 0.9045

[2025/05/29 14:04:56] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:04:56] - 0.18 	 0.34 	 8.22 	 293      	 0.0093 	 0.9039

[2025/05/29 14:05:05] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:05] - 0.18 	 0.35 	 8.03 	 302      	 0.0107 	 0.9018

[2025/05/29 14:05:13] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:13] - 0.19 	 0.20 	 7.64 	 167      	 0.2568 	 0.9243

[2025/05/29 14:05:22] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:22] - 0.19 	 0.21 	 8.05 	 179      	 0.2103 	 0.9229

[2025/05/29 14:05:31] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:31] - 0.19 	 0.22 	 7.66 	 185      	 0.2226 	 0.9218

[2025/05/29 14:05:40] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:40] - 0.19 	 0.23 	 7.69 	 192      	 0.2199 	 0.9195

[2025/05/29 14:05:49] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:49] - 0.19 	 0.24 	 7.70 	 197      	 0.2233 	 0.9184

[2025/05/29 14:05:57] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:05:57] - 0.19 	 0.25 	 7.69 	 202      	 0.1973 	 0.9183

[2025/05/29 14:06:07] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:07] - 0.19 	 0.26 	 8.87 	 210      	 0.1854 	 0.9164

[2025/05/29 14:06:16] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:16] - 0.19 	 0.27 	 7.70 	 218      	 0.0634 	 0.9151

[2025/05/29 14:06:25] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:25] - 0.19 	 0.28 	 7.93 	 224      	 0.0630 	 0.9146

[2025/05/29 14:06:34] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:34] - 0.19 	 0.29 	 7.71 	 233      	 0.0654 	 0.9143

[2025/05/29 14:06:43] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:43] - 0.19 	 0.30 	 7.77 	 236      	 0.0657 	 0.9129

[2025/05/29 14:06:51] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:06:51] - 0.19 	 0.31 	 7.86 	 253      	 0.0580 	 0.9125

[2025/05/29 14:07:01] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:01] - 0.19 	 0.32 	 8.00 	 264      	 0.0474 	 0.9118

[2025/05/29 14:07:10] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:10] - 0.19 	 0.33 	 7.90 	 275      	 0.0321 	 0.9115

[2025/05/29 14:07:18] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:18] - 0.19 	 0.34 	 7.85 	 286      	 0.0278 	 0.9080

[2025/05/29 14:07:27] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:27] - 0.19 	 0.35 	 7.79 	 294      	 0.0210 	 0.9080

[2025/05/29 14:07:36] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:36] - 0.20 	 0.20 	 7.66 	 170      	 0.0624 	 0.9202

[2025/05/29 14:07:45] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:45] - 0.20 	 0.21 	 7.99 	 177      	 0.0643 	 0.9197

[2025/05/29 14:07:54] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:07:54] - 0.20 	 0.22 	 7.70 	 186      	 0.0618 	 0.9202

[2025/05/29 14:08:03] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:03] - 0.20 	 0.23 	 7.75 	 191      	 0.0606 	 0.9178

[2025/05/29 14:08:12] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:12] - 0.20 	 0.24 	 7.84 	 198      	 0.0562 	 0.9183

[2025/05/29 14:08:20] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:20] - 0.20 	 0.25 	 7.67 	 202      	 0.0579 	 0.9166

[2025/05/29 14:08:29] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:29] - 0.20 	 0.26 	 7.83 	 206      	 0.0587 	 0.9162

[2025/05/29 14:08:38] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:38] - 0.20 	 0.27 	 7.78 	 212      	 0.0568 	 0.9164

[2025/05/29 14:08:47] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:47] - 0.20 	 0.28 	 7.70 	 221      	 0.0514 	 0.9165

[2025/05/29 14:08:55] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:08:55] - 0.20 	 0.29 	 7.80 	 227      	 0.0518 	 0.9135

[2025/05/29 14:09:04] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:04] - 0.20 	 0.30 	 7.72 	 234      	 0.0541 	 0.9113

[2025/05/29 14:09:13] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:13] - 0.20 	 0.31 	 7.78 	 248      	 0.0601 	 0.9093

[2025/05/29 14:09:22] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:22] - 0.20 	 0.32 	 7.96 	 260      	 0.0409 	 0.9071

[2025/05/29 14:09:31] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:31] - 0.20 	 0.33 	 8.18 	 275      	 0.0309 	 0.9075

[2025/05/29 14:09:40] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:40] - 0.20 	 0.34 	 7.79 	 286      	 0.0119 	 0.9071

[2025/05/29 14:09:49] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:49] - 0.20 	 0.35 	 7.84 	 295      	 0.0118 	 0.9060

[2025/05/29 14:09:58] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:09:58] - 0.21 	 0.20 	 7.87 	 165      	 0.0874 	 0.9240

[2025/05/29 14:10:07] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:07] - 0.21 	 0.21 	 7.64 	 170      	 0.0909 	 0.9248

[2025/05/29 14:10:16] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:16] - 0.21 	 0.22 	 8.00 	 171      	 0.0913 	 0.9244

[2025/05/29 14:10:24] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:24] - 0.21 	 0.23 	 7.66 	 179      	 0.0798 	 0.9209

[2025/05/29 14:10:33] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:33] - 0.21 	 0.24 	 7.67 	 186      	 0.0782 	 0.9194

[2025/05/29 14:10:42] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:42] - 0.21 	 0.25 	 7.74 	 194      	 0.0764 	 0.9193

[2025/05/29 14:10:51] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:10:51] - 0.21 	 0.26 	 7.82 	 199      	 0.0719 	 0.9163

[2025/05/29 14:11:00] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:00] - 0.21 	 0.27 	 7.97 	 212      	 0.0654 	 0.9147

[2025/05/29 14:11:09] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:09] - 0.21 	 0.28 	 7.69 	 223      	 0.0611 	 0.9136

[2025/05/29 14:11:18] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:18] - 0.21 	 0.29 	 8.05 	 226      	 0.0622 	 0.9137

[2025/05/29 14:11:27] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:27] - 0.21 	 0.30 	 7.72 	 229      	 0.0670 	 0.9123

[2025/05/29 14:11:36] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:36] - 0.21 	 0.31 	 7.82 	 243      	 0.0193 	 0.9067

[2025/05/29 14:11:45] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:45] - 0.21 	 0.32 	 7.87 	 258      	 0.0183 	 0.9061

[2025/05/29 14:11:54] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:11:54] - 0.21 	 0.33 	 8.13 	 273      	 0.0159 	 0.9035

[2025/05/29 14:12:03] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:03] - 0.21 	 0.34 	 7.75 	 280      	 0.0170 	 0.9038

[2025/05/29 14:12:12] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:12] - 0.21 	 0.35 	 8.11 	 289      	 0.0157 	 0.9023

[2025/05/29 14:12:21] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:21] - 0.22 	 0.20 	 7.67 	 160      	 0.1637 	 0.9238

[2025/05/29 14:12:30] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:30] - 0.22 	 0.21 	 7.91 	 165      	 0.1686 	 0.9228

[2025/05/29 14:12:39] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:39] - 0.22 	 0.22 	 7.74 	 172      	 0.0921 	 0.9218

[2025/05/29 14:12:48] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:48] - 0.22 	 0.23 	 7.66 	 178      	 0.0951 	 0.9205

[2025/05/29 14:12:57] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:12:57] - 0.22 	 0.24 	 7.70 	 191      	 0.0828 	 0.9194

[2025/05/29 14:13:06] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:06] - 0.22 	 0.25 	 8.34 	 201      	 0.0642 	 0.9180

[2025/05/29 14:13:15] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:15] - 0.22 	 0.26 	 7.80 	 211      	 0.0270 	 0.9156

[2025/05/29 14:13:24] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:24] - 0.22 	 0.27 	 7.92 	 213      	 0.0264 	 0.9152

[2025/05/29 14:13:33] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:33] - 0.22 	 0.28 	 7.82 	 222      	 0.0258 	 0.9139

[2025/05/29 14:13:41] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:41] - 0.22 	 0.29 	 7.75 	 232      	 0.0180 	 0.9128

[2025/05/29 14:13:50] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:50] - 0.22 	 0.30 	 7.76 	 237      	 0.0171 	 0.9128

[2025/05/29 14:13:59] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:13:59] - 0.22 	 0.31 	 7.83 	 248      	 0.0169 	 0.9113

[2025/05/29 14:14:08] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:08] - 0.22 	 0.32 	 7.76 	 258      	 0.0167 	 0.9104

[2025/05/29 14:14:17] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:17] - 0.22 	 0.33 	 7.92 	 264      	 0.0177 	 0.9064

[2025/05/29 14:14:26] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:26] - 0.22 	 0.34 	 7.83 	 274      	 0.0147 	 0.9049

[2025/05/29 14:14:35] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:35] - 0.22 	 0.35 	 8.02 	 290      	 0.0146 	 0.9049

[2025/05/29 14:14:44] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:44] - 0.23 	 0.20 	 7.66 	 167      	 0.1208 	 0.9261

[2025/05/29 14:14:53] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:14:53] - 0.23 	 0.21 	 7.92 	 172      	 0.0937 	 0.9239

[2025/05/29 14:15:01] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:01] - 0.23 	 0.22 	 7.72 	 177      	 0.0581 	 0.9244

[2025/05/29 14:15:11] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:11] - 0.23 	 0.23 	 8.10 	 182      	 0.0550 	 0.9235

[2025/05/29 14:15:19] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:19] - 0.23 	 0.24 	 7.74 	 189      	 0.0606 	 0.9214

[2025/05/29 14:15:28] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:28] - 0.23 	 0.25 	 7.79 	 194      	 0.0662 	 0.9218

[2025/05/29 14:15:37] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:37] - 0.23 	 0.26 	 7.76 	 199      	 0.0714 	 0.9226

[2025/05/29 14:15:46] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:46] - 0.23 	 0.27 	 7.68 	 207      	 0.0631 	 0.9214

[2025/05/29 14:15:55] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:15:55] - 0.23 	 0.28 	 8.02 	 217      	 0.0546 	 0.9198

[2025/05/29 14:16:04] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:04] - 0.23 	 0.29 	 7.75 	 228      	 0.0548 	 0.9171

[2025/05/29 14:16:13] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:13] - 0.23 	 0.30 	 8.11 	 238      	 0.0412 	 0.9149

[2025/05/29 14:16:22] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:22] - 0.23 	 0.31 	 7.81 	 246      	 0.0386 	 0.9141

[2025/05/29 14:16:31] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:31] - 0.23 	 0.32 	 8.14 	 256      	 0.0362 	 0.9097

[2025/05/29 14:16:40] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:40] - 0.23 	 0.33 	 7.78 	 270      	 0.0321 	 0.9073

[2025/05/29 14:16:49] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:49] - 0.23 	 0.34 	 7.81 	 282      	 0.0349 	 0.9055

[2025/05/29 14:16:58] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:16:58] - 0.23 	 0.35 	 7.96 	 292      	 0.0298 	 0.9030

[2025/05/29 14:17:07] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:07] - 0.24 	 0.20 	 8.06 	 160      	 0.1841 	 0.9261

[2025/05/29 14:17:16] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:16] - 0.24 	 0.21 	 7.76 	 166      	 0.2027 	 0.9280

[2025/05/29 14:17:25] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:25] - 0.24 	 0.22 	 7.65 	 169      	 0.1664 	 0.9276

[2025/05/29 14:17:34] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:34] - 0.24 	 0.23 	 7.83 	 173      	 0.1697 	 0.9261

[2025/05/29 14:17:42] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:42] - 0.24 	 0.24 	 7.65 	 178      	 0.1707 	 0.9245

[2025/05/29 14:17:51] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:17:51] - 0.24 	 0.25 	 7.69 	 182      	 0.1682 	 0.9231

[2025/05/29 14:18:00] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:00] - 0.24 	 0.26 	 7.78 	 192      	 0.1427 	 0.9211

[2025/05/29 14:18:09] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:09] - 0.24 	 0.27 	 7.69 	 202      	 0.1432 	 0.9205

[2025/05/29 14:18:17] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:17] - 0.24 	 0.28 	 7.69 	 208      	 0.1549 	 0.9194

[2025/05/29 14:18:26] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:26] - 0.24 	 0.29 	 7.82 	 220      	 0.1217 	 0.9188

[2025/05/29 14:18:35] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:35] - 0.24 	 0.30 	 7.73 	 230      	 0.1209 	 0.9173

[2025/05/29 14:18:44] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:44] - 0.24 	 0.31 	 7.78 	 240      	 0.1157 	 0.9159

[2025/05/29 14:18:53] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:18:53] - 0.24 	 0.32 	 7.73 	 253      	 0.1009 	 0.9114

[2025/05/29 14:19:01] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:01] - 0.24 	 0.33 	 7.76 	 263      	 0.1002 	 0.9097

[2025/05/29 14:19:10] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:10] - 0.24 	 0.34 	 7.78 	 276      	 0.0908 	 0.9073

[2025/05/29 14:19:19] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:19] - 0.24 	 0.35 	 7.80 	 287      	 0.0866 	 0.9034

[2025/05/29 14:19:28] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:28] - 0.25 	 0.20 	 7.64 	 161      	 0.1052 	 0.9207

[2025/05/29 14:19:36] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:36] - 0.25 	 0.21 	 7.67 	 167      	 0.1018 	 0.9199

[2025/05/29 14:19:45] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:45] - 0.25 	 0.22 	 7.67 	 170      	 0.0981 	 0.9198

[2025/05/29 14:19:54] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:19:54] - 0.25 	 0.23 	 7.64 	 176      	 0.0330 	 0.9207

[2025/05/29 14:20:02] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:02] - 0.25 	 0.24 	 7.70 	 181      	 0.0324 	 0.9208

[2025/05/29 14:20:11] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:11] - 0.25 	 0.25 	 7.69 	 188      	 0.0340 	 0.9205

[2025/05/29 14:20:20] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:20] - 0.25 	 0.26 	 7.71 	 195      	 0.0262 	 0.9175

[2025/05/29 14:20:29] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:29] - 0.25 	 0.27 	 7.68 	 205      	 0.0224 	 0.9165

[2025/05/29 14:20:37] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:37] - 0.25 	 0.28 	 7.69 	 213      	 0.0160 	 0.9138

[2025/05/29 14:20:46] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:46] - 0.25 	 0.29 	 7.72 	 226      	 0.0152 	 0.9138

[2025/05/29 14:20:55] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:20:55] - 0.25 	 0.30 	 7.72 	 235      	 0.0131 	 0.9125

[2025/05/29 14:21:04] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:04] - 0.25 	 0.31 	 7.72 	 245      	 0.0147 	 0.9082

[2025/05/29 14:21:13] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:13] - 0.25 	 0.32 	 7.77 	 258      	 0.0150 	 0.9079

[2025/05/29 14:21:21] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:21] - 0.25 	 0.33 	 7.76 	 262      	 0.0143 	 0.9076

[2025/05/29 14:21:30] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:30] - 0.25 	 0.34 	 7.81 	 275      	 0.0136 	 0.9048

[2025/05/29 14:21:39] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:39] - 0.25 	 0.35 	 7.87 	 285      	 0.0124 	 0.9026

[2025/05/29 14:21:48] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:48] - 0.26 	 0.20 	 7.66 	 159      	 0.0857 	 0.9243

[2025/05/29 14:21:57] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:21:57] - 0.26 	 0.21 	 7.62 	 165      	 0.0651 	 0.9240

[2025/05/29 14:22:05] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:05] - 0.26 	 0.22 	 7.63 	 171      	 0.0639 	 0.9228

[2025/05/29 14:22:14] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:14] - 0.26 	 0.23 	 7.65 	 175      	 0.0626 	 0.9192

[2025/05/29 14:22:23] - Alpha 	 Thres 	 Time 	 Neuron 	 PoisonACC 	 CleanACC
[2025/05/29 14:22:23] - 0.26 	 0.24 	 7.66 	 183      	 0.0501 	 0.9197

